Date,SPX Open,SPX Low,SPX High,SPX Close
02/04/1986,235.14,233.40,235.71,235.71
01/04/1986,238.90,234.57,239.10,235.14
31/03/1986,238.97,238.08,239.86,238.90
27/03/1986,237.30,237.30,240.11,238.97
26/03/1986,234.72,234.71,237.79,237.30
25/03/1986,235.33,233.62,235.33,234.72
24/03/1986,233.34,232.92,235.33,235.33
21/03/1986,236.54,233.29,237.35,233.34
20/03/1986,235.60,235.60,237.09,236.54
19/03/1986,235.78,235.13,236.52,235.60
18/03/1986,234.67,234.14,236.53,235.78
17/03/1986,236.55,233.69,236.55,234.67
14/03/1986,233.19,232.58,236.55,236.55
13/03/1986,232.54,231.27,233.89,233.19
12/03/1986,231.69,231.68,234.70,232.54
11/03/1986,226.58,226.58,231.81,231.69
10/03/1986,225.57,225.36,226.98,226.58
07/03/1986,225.13,224.44,226.33,225.57
06/03/1986,224.34,224.13,225.50,225.13
05/03/1986,224.38,222.18,224.38,224.34
04/03/1986,225.42,223.94,227.33,224.38
03/03/1986,226.92,224.41,226.92,225.42
28/02/1986,226.77,225.42,227.92,226.92
27/02/1986,224.04,223.41,226.88,226.77
26/02/1986,223.79,223.15,224.59,224.04
25/02/1986,224.34,222.63,224.40,223.79
24/02/1986,224.62,223.31,225.29,224.34
21/02/1986,222.22,222.22,224.62,224.62
20/02/1986,219.76,219.22,222.22,222.22
19/02/1986,222.45,219.73,222.96,219.76
18/02/1986,219.76,219.26,222.45,222.45
14/02/1986,217.40,217.22,219.76,219.76
13/02/1986,215.97,215.38,217.41,217.40
12/02/1986,215.92,215.13,216.28,215.97
11/02/1986,216.24,215.54,216.67,215.92
10/02/1986,214.56,214.47,216.24,216.24
07/02/1986,213.47,211.13,215.17,214.56
06/02/1986,212.96,212.60,214.15,213.47
05/02/1986,212.79,211.21,213.03,212.96
04/02/1986,213.96,210.82,214.57,212.79
03/02/1986,211.78,211.60,214.18,213.96
31/01/1986,209.33,209.19,212.42,211.78
30/01/1986,210.29,209.15,211.54,209.33
29/01/1986,209.81,209.81,212.36,210.29
28/01/1986,207.39,207.39,209.82,209.81
27/01/1986,206.43,206.43,207.69,207.39
24/01/1986,204.25,204.25,206.43,206.43
23/01/1986,203.49,202.60,204.43,204.25
22/01/1986,205.79,203.41,206.03,203.49
21/01/1986,207.53,205.05,207.78,205.79
20/01/1986,208.43,206.62,208.43,207.53
17/01/1986,209.17,207.59,209.40,208.43
16/01/1986,208.26,207.61,209.18,209.17
15/01/1986,206.64,206.64,208.27,208.26
14/01/1986,206.72,206.06,207.37,206.64
13/01/1986,205.96,205.52,206.83,206.72
10/01/1986,206.11,205.52,207.33,205.96
09/01/1986,207.97,204.51,207.97,206.11
08/01/1986,213.80,207.49,214.57,207.97
07/01/1986,210.65,210.65,213.80,213.80
06/01/1986,210.88,209.93,210.98,210.65
03/01/1986,209.59,209.51,210.88,210.88
02/01/1986,211.28,208.93,211.28,209.59
31/12/1985,210.68,210.68,211.61,211.28
30/12/1985,209.61,209.17,210.70,210.68
27/12/1985,207.65,207.65,209.62,209.61
26/12/1985,207.14,207.05,207.76,207.65
24/12/1985,208.57,206.44,208.57,207.14
23/12/1985,210.94,208.44,210.94,208.57
20/12/1985,210.02,210.02,211.77,210.94
19/12/1985,209.81,209.25,210.13,210.02
18/12/1985,210.65,209.24,211.23,209.81
17/12/1985,212.02,210.58,212.45,210.65
16/12/1985,209.94,209.91,213.06,212.02
13/12/1985,206.73,206.73,210.31,209.94
12/12/1985,206.31,205.83,207.65,206.73
11/12/1985,204.39,204.17,206.68,206.31
10/12/1985,204.25,203.69,205.16,204.39
09/12/1985,202.99,202.98,204.65,204.25
06/12/1985,203.88,202.45,203.88,202.99
05/12/1985,204.23,203.79,205.86,203.88
04/12/1985,200.86,200.86,204.23,204.23
03/12/1985,200.46,200.10,200.98,200.86
02/12/1985,202.17,200.20,202.19,200.46
29/11/1985,202.54,201.92,203.40,202.17
27/11/1985,200.67,200.67,202.65,202.54
26/11/1985,200.35,200.11,201.16,200.67
25/11/1985,201.52,200.08,201.52,200.35
22/11/1985,201.41,201.05,202.01,201.52
21/11/1985,198.99,198.99,201.43,201.41
20/11/1985,198.67,198.52,199.20,198.99
19/11/1985,198.71,198.01,199.52,198.67
18/11/1985,198.11,197.51,198.71,198.71
15/11/1985,199.06,197.90,199.58,198.11
14/11/1985,197.10,196.88,199.19,199.06
13/11/1985,198.08,196.91,198.11,197.10
12/11/1985,197.29,196.97,198.66,198.08
11/11/1985,193.72,193.70,197.29,197.29
08/11/1985,192.62,192.53,193.97,193.72
07/11/1985,192.76,192.16,192.96,192.62
06/11/1985,192.37,191.83,193.01,192.76
05/11/1985,191.25,190.99,192.43,192.37
04/11/1985,191.53,190.66,191.96,191.25
01/11/1985,189.82,189.37,191.53,191.53
31/10/1985,190.07,189.35,190.15,189.82
30/10/1985,189.23,189.14,190.09,190.07
29/10/1985,187.76,187.76,189.78,189.23
28/10/1985,187.52,186.93,187.76,187.76
25/10/1985,188.50,187.32,188.51,187.52
24/10/1985,189.09,188.41,189.45,188.50
23/10/1985,188.04,188.04,189.09,189.09
22/10/1985,186.96,186.96,188.56,188.04
21/10/1985,187.04,186.79,187.20,186.96
18/10/1985,187.66,186.89,188.11,187.04
17/10/1985,187.98,187.42,188.52,187.66
16/10/1985,186.08,186.08,187.98,187.98
15/10/1985,186.37,185.66,187.16,186.08
14/10/1985,184.28,184.28,186.37,186.37
11/10/1985,182.78,182.61,184.28,184.28
10/10/1985,182.52,182.05,182.79,182.78
09/10/1985,181.87,181.87,183.27,182.52
08/10/1985,181.87,181.16,182.30,181.87
07/10/1985,183.22,181.30,183.22,181.87
04/10/1985,184.36,182.65,184.36,183.22
03/10/1985,184.06,183.59,185.17,184.36
02/10/1985,185.07,184.06,185.94,184.06
01/10/1985,182.08,182.08,185.08,185.07
30/09/1985,181.29,181.22,182.08,182.08
27/09/1985,181.29,179.45,181.29,181.29
26/09/1985,180.66,179.45,181.29,181.29
25/09/1985,182.62,180.62,182.62,180.66
24/09/1985,184.30,182.42,184.30,182.62
23/09/1985,182.05,182.05,184.65,184.30
20/09/1985,183.39,182.04,183.99,182.05
19/09/1985,181.71,181.71,183.40,183.39
18/09/1985,181.36,180.81,181.83,181.71
17/09/1985,182.88,180.78,182.88,181.36
16/09/1985,182.91,182.45,182.91,182.88
13/09/1985,183.69,182.05,184.19,182.91
12/09/1985,185.03,183.49,185.21,183.69
11/09/1985,186.90,184.79,186.90,185.03
10/09/1985,188.25,186.50,188.26,186.90
09/09/1985,188.24,187.90,188.80,188.25
06/09/1985,187.27,187.27,188.43,188.24
05/09/1985,187.37,186.89,187.52,187.27
04/09/1985,187.91,186.97,187.92,187.37
03/09/1985,188.63,187.38,188.63,187.91
30/08/1985,188.93,188.00,189.13,188.63
29/08/1985,188.83,188.38,188.94,188.93
28/08/1985,188.10,187.90,188.83,188.83
27/08/1985,187.31,187.31,188.10,188.10
26/08/1985,187.17,186.46,187.44,187.31
23/08/1985,187.36,186.59,187.36,187.17
22/08/1985,189.16,187.20,189.23,187.36
21/08/1985,188.08,188.08,189.16,189.16
20/08/1985,186.38,186.38,188.27,188.08
19/08/1985,186.10,186.10,186.82,186.38
16/08/1985,187.26,186.10,187.26,186.10
15/08/1985,187.41,186.62,187.74,187.26
14/08/1985,187.30,187.30,187.87,187.41
13/08/1985,187.63,186.51,188.16,187.30
12/08/1985,188.32,187.43,188.32,187.63
09/08/1985,188.95,188.11,189.05,188.32
08/08/1985,187.68,187.68,188.96,188.95
07/08/1985,187.93,187.39,187.93,187.68
06/08/1985,190.62,187.87,190.72,187.93
05/08/1985,191.48,189.95,191.48,190.62
02/08/1985,192.11,191.27,192.11,191.48
01/08/1985,190.92,190.91,192.17,192.11
31/07/1985,189.93,189.93,191.33,190.92
30/07/1985,189.60,189.30,190.05,189.93
29/07/1985,192.40,189.53,192.42,189.60
26/07/1985,192.06,191.58,192.78,192.40
25/07/1985,191.58,191.17,192.23,192.06
24/07/1985,192.55,190.66,192.55,191.58
23/07/1985,194.35,192.28,194.98,192.55
22/07/1985,195.13,193.58,195.13,194.35
19/07/1985,194.38,194.28,195.13,195.13
18/07/1985,195.65,194.34,195.65,194.38
17/07/1985,194.72,194.72,196.07,195.65
16/07/1985,192.72,192.72,194.72,194.72
15/07/1985,193.29,192.55,193.84,192.72
12/07/1985,192.94,192.64,193.32,193.29
11/07/1985,192.37,192.28,192.94,192.94
10/07/1985,191.05,190.99,192.37,192.37
09/07/1985,191.93,190.81,191.93,191.05
08/07/1985,192.52,191.26,192.52,191.93
05/07/1985,191.45,191.45,192.67,192.52
03/07/1985,192.01,191.37,192.07,191.45
02/07/1985,192.43,191.84,192.63,192.01
01/07/1985,191.85,191.17,192.43,192.43
28/06/1985,191.23,191.04,191.85,191.85
27/06/1985,190.06,190.06,191.36,191.23
26/06/1985,189.74,189.44,190.26,190.06
25/06/1985,189.15,189.15,190.96,189.74
24/06/1985,189.61,187.84,189.61,189.15
21/06/1985,186.73,186.43,189.66,189.61
20/06/1985,186.63,185.97,186.75,186.73
19/06/1985,187.34,186.63,187.98,186.63
18/06/1985,186.53,186.51,187.65,187.34
17/06/1985,187.10,185.98,187.10,186.53
14/06/1985,185.33,185.33,187.10,187.10
13/06/1985,187.61,185.03,187.61,185.33
12/06/1985,189.04,187.59,189.04,187.61
11/06/1985,189.51,188.78,189.61,189.04
10/06/1985,189.68,188.82,189.68,189.51
07/06/1985,191.06,189.55,191.29,189.68
06/06/1985,190.16,189.13,191.06,191.06
05/06/1985,190.04,190.04,191.02,190.16
04/06/1985,189.32,188.88,190.27,190.04
03/06/1985,189.55,188.93,190.36,189.32
31/05/1985,187.75,187.45,189.59,189.55
30/05/1985,187.68,187.09,188.04,187.75
29/05/1985,187.86,187.11,187.86,187.68
28/05/1985,188.29,187.38,188.94,187.86
24/05/1985,187.60,187.29,188.29,188.29
23/05/1985,188.56,187.45,188.56,187.60
22/05/1985,189.64,187.71,189.64,188.56
21/05/1985,189.72,188.78,189.81,189.64
20/05/1985,187.42,187.42,189.98,189.72
17/05/1985,185.66,185.47,187.94,187.42
16/05/1985,184.54,184.54,185.74,185.66
15/05/1985,183.87,183.86,185.43,184.54
14/05/1985,184.61,183.65,185.17,183.87
13/05/1985,184.28,184.19,184.61,184.61
10/05/1985,181.92,181.92,184.74,184.28
09/05/1985,180.62,180.62,181.97,181.92
08/05/1985,180.76,179.96,180.76,180.62
07/05/1985,179.99,179.87,181.09,180.76
06/05/1985,180.08,179.82,180.56,179.99
03/05/1985,179.01,179.01,180.30,180.08
02/05/1985,178.37,178.37,179.01,179.01
01/05/1985,179.83,178.35,180.04,178.37
30/04/1985,180.63,178.86,180.63,179.83
29/04/1985,182.18,180.62,182.34,180.63
26/04/1985,183.43,182.11,183.60,182.18
25/04/1985,182.26,182.12,183.43,183.43
24/04/1985,181.88,181.74,182.27,182.26
23/04/1985,180.70,180.34,181.97,181.88
22/04/1985,181.11,180.25,181.23,180.70
19/04/1985,180.84,180.42,181.25,181.11
18/04/1985,181.68,180.75,182.56,180.84
17/04/1985,181.20,181.14,181.91,181.68
16/04/1985,180.92,180.19,181.78,181.20
15/04/1985,180.54,180.45,181.15,180.92
12/04/1985,180.19,180.06,180.55,180.54
11/04/1985,179.42,179.42,180.91,180.19
10/04/1985,178.21,178.21,179.90,179.42
09/04/1985,178.03,177.99,178.66,178.21
08/04/1985,179.03,177.86,179.46,178.03
04/04/1985,179.11,178.29,179.13,179.03
03/04/1985,180.53,178.64,180.53,179.11
02/04/1985,181.27,180.28,181.86,180.53
01/04/1985,180.66,180.43,181.27,181.27
29/03/1985,179.54,179.54,180.66,180.66
28/03/1985,179.54,179.43,180.60,179.54
27/03/1985,178.43,178.43,179.80,179.54
26/03/1985,177.97,177.88,178.86,178.43
25/03/1985,179.04,177.85,179.04,177.97
22/03/1985,179.35,178.86,179.92,179.04
21/03/1985,179.08,178.89,180.22,179.35
20/03/1985,179.54,178.79,179.78,179.08
19/03/1985,176.88,176.87,179.56,179.54
18/03/1985,176.53,176.53,177.66,176.88
15/03/1985,177.84,176.53,178.41,176.53
14/03/1985,178.19,177.61,178.53,177.84
13/03/1985,179.66,178.02,179.96,178.19
12/03/1985,178.79,178.70,180.14,179.66
11/03/1985,179.10,178.15,179.46,178.79
08/03/1985,179.51,179.07,179.97,179.10
07/03/1985,180.65,179.44,180.65,179.51
06/03/1985,182.23,180.59,182.25,180.65
05/03/1985,182.06,181.42,182.65,182.23
04/03/1985,183.23,181.40,183.41,182.06
01/03/1985,181.18,181.16,183.89,183.23
28/02/1985,180.71,180.33,181.21,181.18
27/02/1985,181.17,180.50,181.87,180.71
26/02/1985,179.23,179.16,181.58,181.17
25/02/1985,179.36,178.13,179.36,179.23
22/02/1985,180.19,179.23,180.41,179.36
21/02/1985,181.18,180.02,181.18,180.19
20/02/1985,181.33,180.64,182.10,181.18
19/02/1985,181.60,180.95,181.61,181.33
15/02/1985,182.41,181.24,182.65,181.60
14/02/1985,183.35,182.39,183.95,182.41
13/02/1985,180.56,180.50,183.86,183.35
12/02/1985,180.51,179.45,180.75,180.56
11/02/1985,182.19,180.11,182.19,180.51
08/02/1985,181.82,181.67,182.39,182.19
07/02/1985,180.43,180.43,181.96,181.82
06/02/1985,180.61,180.32,181.50,180.43
05/02/1985,180.35,180.07,181.53,180.61
04/02/1985,178.63,177.75,180.35,180.35
01/02/1985,179.63,178.44,179.63,178.63
31/01/1985,179.39,178.56,179.83,179.63
30/01/1985,179.18,179.05,180.27,179.39
29/01/1985,177.40,176.58,179.19,179.18
28/01/1985,177.35,176.56,178.19,177.40
25/01/1985,176.71,176.54,177.75,177.35
24/01/1985,177.30,176.56,178.16,176.71
23/01/1985,175.48,175.15,177.30,177.30
22/01/1985,175.23,175.15,176.62,175.48
21/01/1985,171.32,171.31,175.42,175.23
18/01/1985,170.73,170.66,171.42,171.32
17/01/1985,171.19,170.23,171.34,170.73
16/01/1985,170.81,170.41,171.94,171.19
15/01/1985,170.51,170.40,171.82,170.81
14/01/1985,167.91,167.58,170.55,170.51
11/01/1985,168.31,167.58,168.72,167.91
10/01/1985,165.18,164.99,168.31,168.31
09/01/1985,163.99,163.99,165.57,165.18
08/01/1985,164.24,163.91,164.59,163.99
07/01/1985,163.68,163.68,164.71,164.24
04/01/1985,164.57,163.36,164.57,163.68
03/01/1985,165.37,164.38,166.11,164.57
02/01/1985,167.24,165.19,167.24,165.37
31/12/1984,166.26,166.06,167.34,167.24
28/12/1984,165.75,165.67,166.32,166.26
27/12/1984,166.47,165.62,166.50,165.75
26/12/1984,166.76,166.29,166.76,166.47
24/12/1984,165.51,165.50,166.93,166.76
21/12/1984,166.38,164.62,166.38,165.51
20/12/1984,167.16,166.29,167.58,166.38
19/12/1984,168.11,166.84,169.03,167.16
18/12/1984,163.61,163.61,168.11,168.11
17/12/1984,162.69,162.69,163.63,163.61
14/12/1984,161.81,161.63,163.53,162.69
13/12/1984,162.63,161.54,162.92,161.81
12/12/1984,163.07,162.55,163.18,162.63
11/12/1984,162.83,162.56,163.18,163.07
10/12/1984,162.26,161.54,163.32,162.83
07/12/1984,162.76,162.26,163.31,162.26
06/12/1984,162.10,161.76,163.11,162.76
05/12/1984,163.38,161.93,163.40,162.10
04/12/1984,162.82,162.82,163.91,163.38
03/12/1984,163.58,162.29,163.58,162.82
30/11/1984,163.91,162.99,163.91,163.58
29/11/1984,165.02,163.78,165.02,163.91
28/11/1984,166.29,164.97,166.90,165.02
27/11/1984,165.55,165.07,166.85,166.29
26/11/1984,166.92,165.37,166.92,165.55
23/11/1984,164.52,164.52,166.92,166.92
21/11/1984,164.18,163.29,164.68,164.52
20/11/1984,163.10,163.10,164.47,164.18
19/11/1984,164.10,163.03,164.34,163.10
16/11/1984,165.89,164.09,166.24,164.10
15/11/1984,165.99,165.61,166.49,165.89
14/11/1984,165.97,165.39,166.43,165.99
13/11/1984,167.36,165.79,167.38,165.97
12/11/1984,167.60,166.67,167.68,167.36
09/11/1984,168.68,167.44,169.46,167.60
08/11/1984,169.17,168.27,169.27,168.68
07/11/1984,170.41,168.44,170.41,169.17
06/11/1984,168.58,168.58,170.41,170.41
05/11/1984,167.42,167.33,168.65,168.58
02/11/1984,167.49,167.24,167.95,167.42
01/11/1984,166.09,166.09,167.83,167.49
31/10/1984,166.84,165.99,166.95,166.09
30/10/1984,164.78,164.78,167.33,166.84
29/10/1984,165.29,164.67,165.29,164.78
26/10/1984,166.31,164.93,166.31,165.29
25/10/1984,167.20,166.17,167.62,166.31
24/10/1984,167.09,166.82,167.54,167.20
23/10/1984,167.36,166.83,168.27,167.09
22/10/1984,167.96,167.26,168.36,167.36
19/10/1984,168.10,167.31,169.62,167.96
18/10/1984,164.14,163.80,168.10,168.10
17/10/1984,164.78,163.71,165.04,164.14
16/10/1984,165.77,164.66,165.78,164.78
15/10/1984,164.18,164.09,166.15,165.77
12/10/1984,162.78,162.78,164.47,164.18
11/10/1984,162.11,162.00,162.87,162.78
10/10/1984,161.67,160.02,162.12,162.11
09/10/1984,162.13,161.62,162.84,161.67
08/10/1984,162.68,161.80,162.68,162.13
05/10/1984,162.92,162.51,163.32,162.68
04/10/1984,162.44,162.44,163.16,162.92
03/10/1984,163.59,162.20,163.59,162.44
02/10/1984,164.62,163.55,165.24,163.59
01/10/1984,166.10,164.48,166.10,164.62
28/09/1984,166.96,165.77,166.96,166.10
27/09/1984,166.28,166.28,167.18,166.96
26/09/1984,165.62,165.61,167.20,166.28
25/09/1984,165.28,164.45,165.97,165.62
24/09/1984,165.67,164.98,166.12,165.28
21/09/1984,167.47,165.66,168.67,165.67
20/09/1984,166.94,166.70,167.47,167.47
19/09/1984,167.65,166.89,168.76,166.94
18/09/1984,168.87,167.64,168.87,167.65
17/09/1984,168.78,167.99,169.37,168.87
14/09/1984,167.94,167.94,169.65,168.78
13/09/1984,164.68,164.68,167.94,167.94
12/09/1984,164.45,164.14,164.81,164.68
11/09/1984,164.26,164.26,166.17,164.45
10/09/1984,164.37,163.06,165.05,164.26
07/09/1984,165.65,164.22,166.31,164.37
06/09/1984,164.29,164.29,165.95,165.65
05/09/1984,164.88,163.84,164.88,164.29
04/09/1984,166.68,164.73,166.68,164.88
31/08/1984,166.60,165.78,166.68,166.68
30/08/1984,167.10,166.55,167.19,166.60
29/08/1984,167.40,167.03,168.21,167.10
28/08/1984,166.44,166.21,167.43,167.40
27/08/1984,167.51,165.81,167.51,166.44
24/08/1984,167.12,167.12,167.52,167.51
23/08/1984,167.06,166.61,167.78,167.12
22/08/1984,167.83,166.92,168.80,167.06
21/08/1984,164.94,164.93,168.22,167.83
20/08/1984,164.14,163.76,164.94,164.94
17/08/1984,163.77,163.77,164.61,164.14
16/08/1984,162.80,162.75,164.42,163.77
15/08/1984,164.42,162.75,164.42,162.80
14/08/1984,165.43,164.28,166.09,164.42
13/08/1984,165.42,163.98,165.49,165.43
10/08/1984,165.54,165.24,168.59,165.42
09/08/1984,161.75,161.47,165.88,165.54
08/08/1984,162.71,161.75,163.87,161.75
07/08/1984,162.60,160.81,163.58,162.71
06/08/1984,162.35,162.09,165.27,162.60
03/08/1984,157.99,157.99,162.56,162.35
02/08/1984,154.08,154.08,157.99,157.99
01/08/1984,150.66,150.66,154.08,154.08
31/07/1984,150.19,149.65,150.77,150.66
30/07/1984,151.19,150.14,151.19,150.19
27/07/1984,150.08,149.99,151.38,151.19
26/07/1984,148.83,148.83,150.16,150.08
25/07/1984,147.82,147.26,149.30,148.83
24/07/1984,148.95,147.78,149.28,147.82
23/07/1984,149.55,147.85,149.55,148.95
20/07/1984,150.37,149.07,150.58,149.55
19/07/1984,151.40,150.27,151.40,150.37
18/07/1984,152.38,151.11,152.38,151.40
17/07/1984,151.60,151.26,152.60,152.38
16/07/1984,150.88,150.01,151.61,151.60
13/07/1984,150.03,150.03,151.18,150.88
12/07/1984,150.56,149.63,151.06,150.03
11/07/1984,152.89,150.55,152.89,150.56
10/07/1984,153.36,152.57,153.53,152.89
09/07/1984,152.24,151.44,153.53,153.36
06/07/1984,152.76,151.63,152.76,152.24
05/07/1984,153.70,152.71,153.87,152.76
03/07/1984,153.20,153.10,153.86,153.70
02/07/1984,153.18,152.44,153.22,153.20
29/06/1984,152.84,152.82,154.08,153.18
28/06/1984,151.64,151.62,153.07,152.84
27/06/1984,152.71,151.30,152.88,151.64
26/06/1984,153.97,152.47,153.97,152.71
25/06/1984,154.46,153.86,154.67,153.97
22/06/1984,154.51,153.89,154.92,154.46
21/06/1984,154.84,154.05,155.64,154.51
20/06/1984,152.61,150.96,154.84,154.84
19/06/1984,151.73,151.73,153.00,152.61
18/06/1984,149.03,148.53,151.92,151.73
15/06/1984,150.39,149.02,150.71,149.03
14/06/1984,152.13,150.31,152.14,150.39
13/06/1984,152.19,151.86,152.85,152.13
12/06/1984,153.06,151.61,153.07,152.19
11/06/1984,155.17,153.00,155.17,153.06
08/06/1984,154.92,154.57,155.40,155.17
07/06/1984,155.01,154.36,155.11,154.92
06/06/1984,153.65,153.38,155.03,155.01
05/06/1984,154.34,153.28,154.34,153.65
04/06/1984,153.24,153.24,155.10,154.34
01/06/1984,150.55,150.55,153.24,153.24
31/05/1984,150.35,149.76,150.69,150.55
30/05/1984,150.29,148.68,151.43,150.35
29/05/1984,151.62,149.95,151.86,150.29
25/05/1984,151.23,150.85,152.82,151.62
24/05/1984,153.15,150.80,153.15,151.23
23/05/1984,153.88,153.10,154.02,153.15
22/05/1984,154.73,152.99,154.73,153.88
21/05/1984,155.78,154.63,156.11,154.73
18/05/1984,156.57,155.24,156.77,155.78
17/05/1984,157.99,156.15,157.99,156.57
16/05/1984,158.00,157.83,158.41,157.99
15/05/1984,157.50,157.29,158.27,158.00
14/05/1984,158.49,157.20,158.49,157.50
11/05/1984,160.00,157.42,160.00,158.49
10/05/1984,160.11,159.61,160.45,160.00
09/05/1984,160.52,159.39,161.31,160.11
08/05/1984,159.47,159.14,160.52,160.52
07/05/1984,159.11,158.63,159.48,159.47
04/05/1984,161.20,158.93,161.20,159.11
03/05/1984,161.90,160.95,161.90,161.20
02/05/1984,161.68,161.41,162.11,161.90
01/05/1984,160.05,160.05,161.69,161.68
30/04/1984,159.89,159.30,160.43,160.05
27/04/1984,160.30,159.77,160.69,159.89
26/04/1984,158.65,158.65,160.50,160.30
25/04/1984,158.07,157.80,158.77,158.65
24/04/1984,156.80,156.63,158.38,158.07
23/04/1984,158.02,156.79,158.05,156.80
19/04/1984,157.90,157.10,158.02,158.02
18/04/1984,158.97,157.64,158.97,157.90
17/04/1984,158.32,158.32,159.59,158.97
16/04/1984,157.31,156.49,158.35,158.32
13/04/1984,157.73,157.13,158.87,157.31
12/04/1984,155.00,154.17,157.74,157.73
11/04/1984,155.87,154.90,156.31,155.00
10/04/1984,155.45,155.45,156.57,155.87
09/04/1984,155.48,154.71,155.86,155.45
06/04/1984,155.04,154.12,155.48,155.48
05/04/1984,157.54,154.96,158.10,155.04
04/04/1984,157.66,157.29,158.11,157.54
03/04/1984,157.98,157.17,158.27,157.66
02/04/1984,159.18,157.63,159.87,157.98
30/03/1984,159.52,158.92,159.52,159.18
29/03/1984,159.88,159.52,160.46,159.52
28/03/1984,157.30,157.30,159.90,159.88
27/03/1984,156.67,156.61,157.30,157.30
26/03/1984,156.86,156.31,157.18,156.67
23/03/1984,156.69,156.02,156.92,156.86
22/03/1984,158.66,156.61,158.67,156.69
21/03/1984,158.86,158.59,159.26,158.66
20/03/1984,157.78,157.78,159.17,158.86
19/03/1984,159.27,157.28,159.27,157.78
16/03/1984,157.41,157.41,160.45,159.27
15/03/1984,156.77,156.73,158.05,157.41
14/03/1984,156.78,156.22,157.17,156.77
13/03/1984,156.34,156.34,157.93,156.78
12/03/1984,154.35,154.35,156.35,156.34
09/03/1984,155.19,153.77,155.19,154.35
08/03/1984,154.57,154.35,155.80,155.19
07/03/1984,156.25,153.81,156.25,154.57
06/03/1984,157.89,156.21,158.37,156.25
05/03/1984,159.24,157.59,159.24,157.89
02/03/1984,158.19,158.19,159.90,159.24
01/03/1984,157.06,156.77,158.19,158.19
29/02/1984,156.82,156.41,158.27,157.06
28/02/1984,159.30,156.39,159.30,156.82
27/02/1984,157.51,157.08,159.58,159.30
24/02/1984,154.29,154.29,157.51,157.51
23/02/1984,154.31,152.13,154.45,154.29
22/02/1984,154.64,153.94,155.10,154.31
21/02/1984,155.74,154.47,155.74,154.64
17/02/1984,156.13,155.51,156.80,155.74
16/02/1984,156.25,155.44,156.44,156.13
15/02/1984,156.61,156.10,157.48,156.25
14/02/1984,154.95,154.95,156.61,156.61
13/02/1984,156.30,154.13,156.32,154.95
10/02/1984,155.42,155.42,156.52,156.30
09/02/1984,155.85,154.30,156.17,155.42
08/02/1984,158.74,155.67,159.07,155.85
07/02/1984,158.08,157.01,158.81,158.74
06/02/1984,160.91,158.02,160.91,158.08
03/02/1984,163.36,160.82,163.98,160.91
02/02/1984,162.74,162.24,163.36,163.36
01/02/1984,163.41,162.27,164.00,162.74
31/01/1984,162.87,162.03,163.60,163.41
30/01/1984,163.94,162.40,164.67,162.87
27/01/1984,164.24,163.07,164.33,163.94
26/01/1984,164.84,164.12,165.55,164.24
25/01/1984,165.94,164.74,167.12,164.84
24/01/1984,164.87,164.84,166.35,165.94
23/01/1984,166.21,164.83,166.21,164.87
20/01/1984,167.04,165.87,167.06,166.21
19/01/1984,167.55,166.67,167.65,167.04
18/01/1984,167.83,167.02,168.34,167.55
17/01/1984,167.18,167.01,167.84,167.83
16/01/1984,167.02,166.77,167.55,167.18
13/01/1984,167.75,166.64,168.59,167.02
12/01/1984,167.79,167.68,168.40,167.75
11/01/1984,167.95,167.27,168.07,167.79
10/01/1984,168.90,167.87,169.54,167.95
09/01/1984,169.28,168.48,169.46,168.90
06/01/1984,168.81,168.49,169.31,169.28
05/01/1984,166.78,166.78,169.10,168.81
04/01/1984,164.04,164.04,166.78,166.78
03/01/1984,164.93,163.98,164.93,164.04
30/12/1983,164.86,163.53,165.93,164.93
29/12/1983,165.34,163.93,166.67,164.86
28/12/1983,164.76,163.44,166.26,165.34
27/12/1983,163.22,162.82,165.40,164.76
23/12/1983,163.27,162.03,164.17,163.22
22/12/1983,163.56,162.11,165.08,163.27
21/12/1983,162.00,161.38,164.50,163.56
20/12/1983,162.32,160.87,163.53,162.00
19/12/1983,162.39,161.21,163.88,162.32
16/12/1983,161.67,160.61,163.30,162.39
15/12/1983,163.33,160.91,163.90,161.67
14/12/1983,164.93,162.52,165.67,163.33
13/12/1983,165.62,163.94,166.58,164.93
12/12/1983,165.09,163.97,166.63,165.62
09/12/1983,165.20,163.55,166.33,165.09
08/12/1983,165.91,164.02,167.05,165.20
07/12/1983,165.47,164.31,167.15,165.91
06/12/1983,165.77,164.38,167.06,165.47
05/12/1983,165.44,163.73,166.75,165.77
02/12/1983,166.49,164.44,167.55,165.44
01/12/1983,166.40,164.83,167.85,166.49
30/11/1983,167.91,165.69,169.06,166.40
29/11/1983,166.54,165.38,168.58,167.91
28/11/1983,167.18,165.37,167.99,166.54
25/11/1983,166.96,165.95,168.04,167.18
23/11/1983,166.84,165.27,168.38,166.96
22/11/1983,166.05,165.06,168.46,166.84
21/11/1983,165.09,163.88,167.16,166.05
18/11/1983,166.13,163.63,166.70,165.09
17/11/1983,166.08,164.58,167.39,166.13
16/11/1983,165.36,164.45,167.56,166.08
15/11/1983,166.58,164.36,167.38,165.36
14/11/1983,166.29,162.25,168.48,166.58
11/11/1983,164.41,163.61,166.94,166.29
10/11/1983,163.97,163.06,165.80,164.41
09/11/1983,161.76,161.12,164.63,163.97
08/11/1983,161.91,160.60,163.02,161.76
07/11/1983,162.44,160.88,163.56,161.91
